N02_001,N02_002,N02_003,N02_004,N02_005,N02_005c,N02_005g,lon,lat
11,2,宗谷線,北海道旅客鉄道,筬島,000015,000015,142.1975,44.7392
11,2,宗谷線,北海道旅客鉄道,旭川四条,000094,000094,142.37578,43.76394
11,2,宗谷線,北海道旅客鉄道,問寒別,000011,000011,142.02596,44.9121
11,2,宗谷線,北海道旅客鉄道,多寄,000029,000029,142.39636,44.24074
11,2,宗谷線,北海道旅客鉄道,佐久,000014,000014,142.04879,44.74437
11,2,宗谷線,北海道旅客鉄道,剣淵,000031,000031,142.36477,44.09696
11,2,宗谷線,北海道旅客鉄道,比布,000061,000061,142.47147,43.8752
11,2,宗谷線,北海道旅客鉄道,新旭川,000090,000090,142.38445,43.77968
11,2,宗谷線,北海道旅客鉄道,士別,000030,000030,142.38814,44.17286
11,2,宗谷線,北海道旅客鉄道,名寄,000025,000025,142.46542,44.3498
11,2,宗谷線,北海道旅客鉄道,風連,000027,000027,142.42227,44.29287
11,2,宗谷線,北海道旅客鉄道,咲来,000017,000017,142.26751,44.6926
11,2,宗谷線,北海道旅客鉄道,瑞穂,000028,000028,142.39638,44.2668
11,2,宗谷線,北海道旅客鉄道,音威子府,000016,000016,142.26028,44.72923
11,2,宗谷線,北海道旅客鉄道,豊富,000006,000006,141.77241,45.10437
11,2,宗谷線,北海道旅客鉄道,幌延,000008,000008,141.8464,45.01423
11,2,宗谷線,北海道旅客鉄道,下沼,000007,000007,141.75842,45.03694
11,2,宗谷線,北海道旅客鉄道,勇知,000004,000004,141.68544,45.25895
11,2,宗谷線,北海道旅客鉄道,兜沼,000005,000005,141.69791,45.22019
11,2,宗谷線,北海道旅客鉄道,南稚内,000002,000002,141.68335,45.39775
11,2,宗谷線,北海道旅客鉄道,稚内,000001,000001,141.67729,45.41581
11,2,石勝線,北海道旅客鉄道,新得,000214,000213,142.83227,43.08275
11,2,石勝線,北海道旅客鉄道,新夕張,000324,000324,142.03509,42.93548
11,2,石勝線,北海道旅客鉄道,占冠,000312,000312,142.40062,42.99393
11,2,石勝線,北海道旅客鉄道,トマム,000249,000249,142.6107,43.05609
11,2,石勝線,北海道旅客鉄道,南千歳,000353,000353,141.67622,42.80736
11,2,石勝線,北海道旅客鉄道,追分,000342,000341,141.81032,42.87436
11,2,石勝線,北海道旅客鉄道,川端,000332,000332,141.89411,42.91462
11,2,石北線,北海道旅客鉄道,網走,000035,000034,144.2554,44.0201
11,2,石北線,北海道旅客鉄道,瀬戸瀬,000037,000037,143.42037,44.00888
11,2,石北線,北海道旅客鉄道,西女満別,000059,000059,144.14794,43.87981
11,2,石北線,北海道旅客鉄道,美幌,000072,000072,144.10547,43.83712
11,2,石北線,北海道旅客鉄道,遠軽,000032,000032,143.52116,44.06099
11,2,石北線,北海道旅客鉄道,生田原,000049,000049,143.53486,43.92326
11,2,石北線,北海道旅客鉄道,愛し野,000070,000070,143.93308,43.84169
11,2,石北線,北海道旅客鉄道,北見,000080,000080,143.89883,43.80615
11,2,石北線,北海道旅客鉄道,女満別,000051,000051,144.16999,43.91561
11,2,石北線,北海道旅客鉄道,端野,000066,000066,143.94264,43.85164
11,2,石北線,北海道旅客鉄道,相内,000083,000083,143.75548,43.79583
11,2,石北線,北海道旅客鉄道,西留辺蘂,000088,000088,143.60382,43.78539
11,2,石北線,北海道旅客鉄道,留辺蘂,000087,000087,143.62108,43.78562
11,2,石北線,北海道旅客鉄道,東相内,000079,000079,143.809,43.80542
11,2,石北線,北海道旅客鉄道,西北見,000081,000081,143.84108,43.80312
11,2,石北線,北海道旅客鉄道,丸瀬布,000038,000038,143.33642,44.0068
11,2,石北線,北海道旅客鉄道,呼人,000043,000043,144.219,43.96265
11,2,石北線,北海道旅客鉄道,安国,000039,000039,143.53589,43.99296
11,2,石北線,北海道旅客鉄道,柏陽,000076,000076,143.91723,43.8253
11,2,石北線,北海道旅客鉄道,緋牛内,000058,000058,143.99906,43.88073
11,2,石北線,北海道旅客鉄道,新旭川,000091,000090,142.38445,43.77968
11,2,石北線,北海道旅客鉄道,上川,000069,000069,142.76605,43.8492
11,2,石北線,北海道旅客鉄道,安足間,000065,000065,142.69363,43.85226
11,2,石北線,北海道旅客鉄道,当麻,000075,000075,142.51711,43.82611
11,2,石北線,北海道旅客鉄道,中愛別,000055,000055,142.65461,43.89647
11,2,石北線,北海道旅客鉄道,愛別,000054,000054,142.58264,43.89877
11,2,石北線,北海道旅客鉄道,伊香牛,000060,000060,142.52548,43.87638
11,2,石北線,北海道旅客鉄道,東旭川,000092,000092,142.44037,43.7764
11,2,石北線,北海道旅客鉄道,南永山,000089,000089,142.40818,43.78071
11,2,石北線,北海道旅客鉄道,白滝,000057,000057,143.18066,43.88434
11,2,石北線,北海道旅客鉄道,桜岡,000082,000082,142.48733,43.80218
11,2,千歳線,北海道旅客鉄道,白石,000255,000255,141.41556,43.05385
11,2,千歳線,北海道旅客鉄道,上野幌,000302,000302,141.48708,43.01629
11,2,千歳線,北海道旅客鉄道,北広島,000317,000317,141.5632,42.97856
11,2,千歳線,北海道旅客鉄道,新千歳空港,000357,000357,141.68081,42.78728
11,2,千歳線,北海道旅客鉄道,南千歳,000354,000353,141.67622,42.80736
11,2,千歳線,北海道旅客鉄道,長都,000345,000345,141.62331,42.85191
11,2,千歳線,北海道旅客鉄道,恵庭,000340,000340,141.58551,42.88379
11,2,千歳線,北海道旅客鉄道,恵み野,000337,000337,141.57435,42.90356
11,2,千歳線,北海道旅客鉄道,平和,000266,000266,141.43881,43.04684
11,2,千歳線,北海道旅客鉄道,新札幌,000278,000278,141.4737,43.03838
11,2,千歳線,北海道旅客鉄道,サッポロビール庭園,000343,000343,141.60483,42.8675
11,2,千歳線,北海道旅客鉄道,島松,000328,000328,141.5732,42.92172
11,2,千歳線,北海道旅客鉄道,千歳,000347,000347,141.65187,42.82826
11,2,千歳線,北海道旅客鉄道,沼ノ端,000365,000364,141.69131,42.67136
11,2,千歳線,北海道旅客鉄道,植苗,000362,000362,141.73535,42.71325
11,2,日高線,北海道旅客鉄道,鵡川,000381,000381,141.92336,42.57901
11,2,日高線,北海道旅客鉄道,苫小牧,000368,000367,141.59679,42.63963
11,2,日高線,北海道旅客鉄道,勇払,000369,000369,141.72734,42.63314
11,2,日高線,北海道旅客鉄道,浜厚真,000372,000372,141.83647,42.60694
11,2,函館線,北海道旅客鉄道,旭川,000096,000095,142.35635,43.76389
11,2,函館線,北海道旅客鉄道,妹背牛,000107,000107,141.96725,43.6922
11,2,函館線,北海道旅客鉄道,深川,000102,000102,142.04008,43.72083
11,2,函館線,北海道旅客鉄道,近文,000085,000085,142.32544,43.78927
11,2,函館線,北海道旅客鉄道,江部乙,000111,000111,141.93633,43.62851
11,2,函館線,北海道旅客鉄道,納内,000100,000100,142.12826,43.73255
11,2,函館線,北海道旅客鉄道,滝川,000118,000117,141.90166,43.55689
11,2,函館線,北海道旅客鉄道,岩見沢,000154,000153,141.76094,43.20499
11,2,函館線,北海道旅客鉄道,野幌,000206,000206,141.52894,43.092
11,2,函館線,北海道旅客鉄道,銭函,000180,000180,141.15903,43.14375
11,2,函館線,北海道旅客鉄道,美唄,000139,000139,141.86246,43.33178
11,2,函館線,北海道旅客鉄道,銀山,000273,000273,140.7153,43.04098
11,2,函館線,北海道旅客鉄道,豊幌,000181,000181,141.6257,43.13693
11,2,函館線,北海道旅客鉄道,小樽,000159,000159,140.99419,43.19616
11,2,函館線,北海道旅客鉄道,南小樽,000163,000163,141.00865,43.18602
11,2,函館線,北海道旅客鉄道,倶知安,000338,000338,140.74557,42.9026
11,2,函館線,北海道旅客鉄道,塩谷,000155,000155,140.92577,43.20265
11,2,函館線,北海道旅客鉄道,比羅夫,000346,000346,140.72218,42.84918
11,2,函館線,北海道旅客鉄道,ニセコ,000352,000352,140.6834,42.80804
11,2,函館線,北海道旅客鉄道,然別,000188,000188,140.73752,43.12584
11,2,函館線,北海道旅客鉄道,蘭越,000355,000355,140.52832,42.80386
11,2,函館線,北海道旅客鉄道,稲穂,000187,000187,141.22185,43.12879
11,2,函館線,北海道旅客鉄道,札幌,000227,000227,141.349572,43.068392
11,2,函館線,北海道旅客鉄道,小沢,000320,000320,140.67785,42.97178
11,2,函館線,北海道旅客鉄道,高砂,000202,000202,141.54006,43.09972
11,2,函館線,北海道旅客鉄道,厚別,000269,000269,141.46412,43.0453
11,2,函館線,北海道旅客鉄道,昆布,000356,000356,140.59578,42.79815
11,2,函館線,北海道旅客鉄道,蘭島,000160,000160,140.85342,43.19636
11,2,函館線,北海道旅客鉄道,砂川,000124,000124,141.91015,43.49509
11,2,函館線,北海道旅客鉄道,白石,000256,000255,141.41556,43.05385
11,2,函館線,北海道旅客鉄道,手稲,000192,000192,141.24286,43.12072
11,2,函館線,北海道旅客鉄道,光珠内,000143,000143,141.84564,43.29356
11,2,函館線,北海道旅客鉄道,峰延,000146,000146,141.81533,43.26528
11,2,函館線,北海道旅客鉄道,奈井江,000131,000131,141.88951,43.42487
11,2,函館線,北海道旅客鉄道,江別,000196,000196,141.55511,43.10936
11,2,函館線,北海道旅客鉄道,琴似,000217,000217,141.30679,43.08185
11,2,函館線,北海道旅客鉄道,大麻,000222,000222,141.4963,43.07209
11,2,函館線,北海道旅客鉄道,小樽築港,000166,000166,141.02798,43.18081
11,2,函館線,北海道旅客鉄道,余市,000164,000164,140.79443,43.18503
11,2,函館線,北海道旅客鉄道,星置,000184,000184,141.20962,43.13214
11,2,函館線,北海道旅客鉄道,ほしみ,000183,000183,141.19091,43.1336
11,2,函館線,北海道旅客鉄道,幌向,000178,000178,141.65605,43.1518
11,2,函館線,北海道旅客鉄道,苗穂,000226,000226,141.37348,43.06858
11,2,函館線,北海道旅客鉄道,稲積公園,000195,000195,141.25609,43.11272
11,2,函館線,北海道旅客鉄道,仁木,000176,000176,140.77083,43.15409
11,2,函館線,北海道旅客鉄道,豊沼,000128,000128,141.90134,43.46512
11,2,函館線,北海道旅客鉄道,森林公園,000245,000245,141.48192,43.05737
11,2,函館線,北海道旅客鉄道,茶志内,000135,000135,141.87363,43.37076
11,2,函館線,北海道旅客鉄道,発寒中央,000209,000209,141.29389,43.08967
11,2,函館線,北海道旅客鉄道,朝里,000168,000168,141.06478,43.17669
11,2,函館線,北海道旅客鉄道,上幌向,000165,000165,141.71409,43.18121
11,2,函館線,北海道旅客鉄道,桑園,000224,000223,141.33127,43.07104
11,2,函館線,北海道旅客鉄道,発寒,000201,000201,141.27584,43.10066
11,2,函館線,北海道旅客鉄道,長万部,000388,000387,140.3755,42.513
11,2,函館線,北海道旅客鉄道,五稜郭,000439,000439,140.73326,41.80471
11,2,函館線,北海道旅客鉄道,鹿部,000423,000423,140.77113,42.06534
11,2,函館線,北海道旅客鉄道,森,000420,000420,140.57564,42.10859
11,2,函館線,北海道旅客鉄道,落部,000415,000415,140.42102,42.18751
11,2,函館線,北海道旅客鉄道,山越,000413,000413,140.32517,42.23186
11,2,函館線,北海道旅客鉄道,二股,000382,000382,140.32099,42.5756
11,2,函館線,北海道旅客鉄道,渡島沼尻,000421,000421,140.74719,42.1072
11,2,函館線,北海道旅客鉄道,野田生,000414,000414,140.37667,42.21624
11,2,函館線,北海道旅客鉄道,石倉,000416,000416,140.45879,42.17236
11,2,函館線,北海道旅客鉄道,仁山,000428,000428,140.63527,41.93049
11,2,函館線,北海道旅客鉄道,黒岩,000403,000403,140.28835,42.36935
11,2,函館線,北海道旅客鉄道,八雲,000412,000412,140.27497,42.2525
11,2,函館線,北海道旅客鉄道,掛澗,000418,000418,140.64611,42.11925
11,2,函館線,北海道旅客鉄道,大中山,000432,000432,140.71303,41.86544
11,2,函館線,北海道旅客鉄道,東森,000422,000422,140.59441,42.107
11,2,函館線,北海道旅客鉄道,山崎,000411,000411,140.27478,42.31575
11,2,函館線,北海道旅客鉄道,熱郛,000363,000363,140.37556,42.67566
11,2,函館線,北海道旅客鉄道,大沼,000427,000427,140.66984,41.97301
11,2,函館線,北海道旅客鉄道,渡島砂原,000417,000417,140.68957,42.12171
11,2,函館線,北海道旅客鉄道,尾白内,000419,000419,140.61429,42.1114
11,2,函館線,北海道旅客鉄道,赤井川,000425,000425,140.64119,42.00366
11,2,函館線,北海道旅客鉄道,駒ヶ岳,000424,000424,140.61029,42.03949
11,2,函館線,北海道旅客鉄道,函館,000455,000455,140.72655,41.77402
11,2,函館線,北海道旅客鉄道,七飯,000431,000431,140.68786,41.88775
11,2,函館線,北海道旅客鉄道,黒松内,000366,000366,140.30576,42.66927
11,2,函館線,北海道旅客鉄道,目名,000360,000360,140.46529,42.7611
11,2,函館線,北海道旅客鉄道,新函館北斗,000429,000429,140.64881529,41.9048435
11,2,函館線,北海道旅客鉄道,国縫,000398,000398,140.32068,42.43914
11,2,函館線,北海道旅客鉄道,桔梗,000433,000433,140.72246,41.84748
11,2,函館線,北海道旅客鉄道,大沼公園,000426,000426,140.66932,41.98211
11,2,富良野線,北海道旅客鉄道,美瑛,000114,000114,142.4622,43.59153
11,2,富良野線,北海道旅客鉄道,北美瑛,000112,000112,142.47965,43.61796
11,2,富良野線,北海道旅客鉄道,千代ヶ岡,000110,000110,142.45086,43.64412
11,2,富良野線,北海道旅客鉄道,西瑞穂,000106,000106,142.38192,43.70281
11,2,富良野線,北海道旅客鉄道,中富良野,000132,000132,142.4212,43.40605
11,2,富良野線,北海道旅客鉄道,富良野,000138,000137,142.39072,43.3486
11,2,富良野線,北海道旅客鉄道,旭川,000097,000095,142.35764,43.76255
11,2,富良野線,北海道旅客鉄道,西神楽,000108,000108,142.39335,43.68277
11,2,富良野線,北海道旅客鉄道,美馬牛,000121,000121,142.44749,43.53769
11,2,富良野線,北海道旅客鉄道,西中,000130,000130,142.44205,43.42974
11,2,富良野線,北海道旅客鉄道,西御料,000104,000104,142.37137,43.72117
11,2,富良野線,北海道旅客鉄道,緑が丘,000101,000101,142.36548,43.73148
11,2,富良野線,北海道旅客鉄道,鹿討,000133,000133,142.40522,43.38786
11,2,富良野線,北海道旅客鉄道,学田,000136,000136,142.38674,43.36682
11,2,富良野線,北海道旅客鉄道,神楽岡,000098,000098,142.35824,43.74504
11,2,富良野線,北海道旅客鉄道,上富良野,000129,000129,142.46862,43.46498
11,2,富良野線,北海道旅客鉄道,西聖和,000109,000109,142.41496,43.66908
11,2,留萌線,北海道旅客鉄道,深川,000103,000102,142.04008,43.72083
11,2,留萌線,北海道旅客鉄道,秩父別,000093,000093,141.96761,43.76993
11,2,留萌線,北海道旅客鉄道,北秩父別,000084,000084,141.96066,43.7896
11,2,留萌線,北海道旅客鉄道,北一已,000099,000099,142.01455,43.7424
11,2,留萌線,北海道旅客鉄道,石狩沼田,000078,000078,141.93328,43.81053
12,5,宮津線,WILLER　TRAINS,宮津,004419,004419,135.19935,35.53402
12,5,宮津線,WILLER　TRAINS,西舞鶴,004706,004705,135.33067,35.44243
12,5,宮津線,WILLER　TRAINS,京丹後大宮,004291,004291,135.09386,35.58049
12,5,宮津線,WILLER　TRAINS,コウノトリの郷,004355,004355,134.83479,35.55282
12,5,宮津線,WILLER　TRAINS,天橋立,004343,004343,135.18218,35.55781
12,5,宮津線,WILLER　TRAINS,東雲,004606,004606,135.28513,35.4743
12,5,宮津線,WILLER　TRAINS,久美浜,004231,004231,134.89475,35.60222
12,5,宮津線,WILLER　TRAINS,四所,004689,004689,135.29048,35.44619
12,5,宮津線,WILLER　TRAINS,与謝野,004390,004390,135.12579,35.54321
12,5,宮津線,WILLER　TRAINS,栗田,004389,004389,135.23497,35.54418
12,5,宮津線,WILLER　TRAINS,丹後神崎,004507,004507,135.29366,35.50611
12,5,宮津線,WILLER　TRAINS,峰山,004111,004111,135.07201,35.62637
12,5,宮津線,WILLER　TRAINS,夕日ヶ浦木津温泉,003974,003974,134.97271,35.64994
12,5,宮津線,WILLER　TRAINS,小天橋,004088,004088,134.92881,35.63067
12,5,宮津線,WILLER　TRAINS,豊岡,004383,004383,134.81289,35.5458
12,5,宮津線,WILLER　TRAINS,かぶと山,004208,004208,134.92039,35.60683
12,5,宮津線,WILLER　TRAINS,網野,003865,003865,135.02556,35.66731
12,5,宮津線,WILLER　TRAINS,丹後由良,004469,004469,135.27941,35.51587
12,5,宮津線,WILLER　TRAINS,岩滝口,004363,004363,135.15058,35.55056
12,5,宮福線,WILLER　TRAINS,牧,005000,005000,135.10153,35.3375
12,5,宮福線,WILLER　TRAINS,辛皮,004645,004645,135.17335,35.46246
12,5,宮福線,WILLER　TRAINS,喜多,004492,004492,135.18799,35.50949
12,5,宮福線,WILLER　TRAINS,大江山口内宮,004728,004728,135.15852,35.43248
12,5,宮福線,WILLER　TRAINS,公庄,004911,004911,135.1289,35.37167
12,5,宮福線,WILLER　TRAINS,福知山,005122,005124,135.11797,35.29692
12,5,宮福線,WILLER　TRAINS,下天津,004948,004948,135.11155,35.3593
12,5,宮福線,WILLER　TRAINS,荒河かしの木台,005054,005054,135.10576,35.31895
12,5,宮福線,WILLER　TRAINS,二俣,004778,004778,135.15457,35.41354
12,5,宮福線,WILLER　TRAINS,大江,004865,004865,135.14729,35.3885
12,5,宮福線,WILLER　TRAINS,宮津,004420,004419,135.19935,35.53402
12,5,宮福線,WILLER　TRAINS,大江高校前,004845,004845,135.15275,35.39578
12,5,宮福線,WILLER　TRAINS,宮村,004447,004447,135.19236,35.52366
12,5,宮福線,WILLER　TRAINS,福知山市民病院口,005097,005097,135.10874,35.30624
23,5,小倉線,北九州高速鉄道,城野,008712,008712,130.87955,33.85808
23,5,小倉線,北九州高速鉄道,片野,008706,008706,130.88006,33.86511
23,5,小倉線,北九州高速鉄道,旦過,008689,008689,130.87991,33.88037
23,5,小倉線,北九州高速鉄道,北方,008731,008731,130.878,33.84859
23,5,小倉線,北九州高速鉄道,徳力公団前,008781,008781,130.86776,33.8307
23,5,小倉線,北九州高速鉄道,徳力嵐山口,008786,008786,130.86389,33.82501
23,5,小倉線,北九州高速鉄道,香春口三萩野,008696,008696,130.88056,33.87282
23,5,小倉線,北九州高速鉄道,守恒,008771,008771,130.87302,33.83661
23,5,小倉線,北九州高速鉄道,企救丘,008794,008794,130.87796,33.81955
